"NFactura","Fecha","IDProducto","Cantidad"
"540458",40550.5194444444,"22502-4",4
"540458",40550.5194444444,"22892-12",12
"540458",40550.5194444444,"22055-8",8
"540458",40550.5194444444,"84692-25",25
"540458",40550.5194444444,"85093-12",12
"540458",40550.5194444444,"85094-12",12
"540458",40550.5194444444,"22131-6",6
"540458",40550.5194444444,"84596E-8",8
"540458",40550.5194444444,"84596G-8",8
"540458",40550.5194444444,"21446-12",12
"540458",40550.5194444444,"21447-12",12
"540458",40550.5194444444,"22151-24",24
"540458",40550.5194444444,"47480-12",12
"540458",40550.5194444444,"22505-4",4
"540458",40550.5194444444,"22507-4",4
"540458",40550.5194444444,"22046-25",25
"540458",40550.5194444444,"21503-25",25
"540458",40550.5194444444,"21498-25",25
"540458",40550.5194444444,"21499-25",25
"540458",40550.5194444444,"21500-25",25
"540458",40550.5194444444,"22050-25",25
"540458",40550.5194444444,"22051-25",25
"540458",40550.5194444444,"22704-25",25
"540458",40550.5194444444,"22707-25",25
"540458",40550.5194444444,"22708-25",25
"540458",40550.5194444444,"22709-25",25
"540458",40550.5194444444,"22711-25",25
"540458",40550.5194444444,"22985-25",25
"540458",40550.5194444444,"22986-25",25
"540458",40550.5194444444,"21917-24",24
"540458",40550.5194444444,"21918-24",24
"540458",40550.5194444444,"84744-12",12
"540458",40550.5194444444,"22745-6",6
"540458",40550.5194444444,"22746-6",6
"540458",40550.5194444444,"22747-6",6
"540458",40550.5194444444,"22748-6",6
"540458",40550.5194444444,"21991-6",6
"540458",40550.5194444444,"21992-6",6
"540458",40550.5194444444,"10125-20",20
"540458",40550.5194444444,"21880-24",24
"540458",40550.5194444444,"21882-24",24
"540458",40550.5194444444,"21883-24",24
"540458",40550.5194444444,"21884-24",24
"540458",40550.5194444444,"22263-48",48
"540458",40550.5194444444,"22403-24",24
"540458",40550.5194444444,"22396-24",24
"540458",40550.5194444444,"22471-8",8
"540480",40550.64375,"47594B-6",6
"540480",40550.64375,"21577-12",12
"540480",40550.64375,"21578-12",12
"540480",40550.64375,"21579-12",12
"540480",40550.64375,"22449-6",6
"540480",40550.64375,"22450-6",6
"540480",40550.64375,"22451-6",6
"540480",40550.64375,"20750-2",2
"540480",40550.64375,"85014B-3",3
"540480",40550.64375,"22355-10",10
"540480",40550.64375,"20724-10",10
"540480",40550.64375,"20719-10",10
"540480",40550.64375,"21481-12",12
"540480",40550.64375,"22652-10",10
"540480",40550.64375,"22326-12",12
"540480",40550.64375,"22328-12",12
"540480",40550.64375,"22352-6",6
"540480",40550.64375,"22629-12",12
"540480",40550.64375,"22937-6",6
"540480",40550.64375,"22138-3",3
"540480",40550.64375,"22722-4",4
"540480",40550.64375,"22895-6",6
"540480",40550.64375,"21871-12",12
"540480",40550.64375,"21873-12",12
"540480",40550.64375,"22972-12",12
"540480",40550.64375,"22303-6",6
"540480",40550.64375,"22907-12",12
"540480",40550.64375,"22908-12",12
"540480",40550.64375,"21219-10",10
"540480",40550.64375,"21220-10",10
"540480",40550.64375,"21221-10",10
"540480",40550.64375,"22396-12",12
"540480",40550.64375,"22398-12",12
"540480",40550.64375,"22720-6",6
"540480",40550.64375,"21428-4",4
"540480",40550.64375,"84380-12",12
"540480",40550.64375,"21931-10",10
"540480",40550.64375,"21935-10",10
"540480",40550.64375,"22654-3",3
"540480",40550.64375,"22956-12",12
"540480",40550.64375,"21429-8",8
"540553",40553.4083333333,"22858-48",48
"540553",40553.4083333333,"22861-48",48
"540553",40553.4083333333,"22585-144",144
"540553",40553.4083333333,"22366-2",2
"540562",40553.4409722222,"10125-20",20
"540562",40553.4409722222,"21880-24",24
"540562",40553.4409722222,"21882-24",24
"540562",40553.4409722222,"21884-24",24
"540562",40553.4409722222,"21883-24",24
"540562",40553.4409722222,"22264-48",48
"540562",40553.4409722222,"22378-20",20
"540562",40553.4409722222,"22377-20",20
"540562",40553.4409722222,"22504-3",3
"540562",40553.4409722222,"20726-20",20
"540562",40553.4409722222,"20725-20",20
"540562",40553.4409722222,"20728-10",10
"540562",40553.4409722222,"22383-20",20
"540562",40553.4409722222,"84692-100",100
"540562",40553.4409722222,"22558-12",12
"C540643",40553.5888888889,"22423--2",-2
"540769",40554.4430555556,"22961-12",12
"540769",40554.4430555556,"22652-10",10
"540769",40554.4430555556,"85176-12",12
"540769",40554.4430555556,"82482-12",12
"540769",40554.4430555556,"21135-8",8
"540769",40554.4430555556,"22554-12",12
"540769",40554.4430555556,"22984-12",12
"540769",40554.4430555556,"22331-8",8
"C540850",40555.4034722222,"21231--1",-1
"540900",40555.4902777778,"22189-4",4
"540900",40555.4902777778,"15056P-3",3
"540900",40555.4902777778,"22173-16",16
"540900",40555.4902777778,"22138-3",3
"540900",40555.4902777778,"21976-24",24
"540900",40555.4902777778,"85049G-12",12
"540900",40555.4902777778,"82482-12",12
"540900",40555.4902777778,"82494L-12",12
"540900",40555.4902777778,"22139-3",3
"540900",40555.4902777778,"84949-6",6
"541093",40556.55625,"22472-3",3
"541093",40556.55625,"22445-6",6
"541093",40556.55625,"22649-8",8
"541093",40556.55625,"22759-12",12
"541093",40556.55625,"22937-18",18
"541093",40556.55625,"22423-48",48
"541122",40557.3909722222,"22425-3",3
"541122",40557.3909722222,"22199-4",4
"541122",40557.3909722222,"22326-6",6
"541122",40557.3909722222,"22328-6",6
"541122",40557.3909722222,"21668-12",12
"541122",40557.3909722222,"21671-12",12
"541122",40557.3909722222,"21238-8",8
"541122",40557.3909722222,"20674-8",8
"541122",40557.3909722222,"22629-12",12
"541122",40557.3909722222,"16161P-25",25
"541122",40557.3909722222,"22585-12",12
"541122",40557.3909722222,"22962-12",12
"541122",40557.3909722222,"21242-8",8
"541122",40557.3909722222,"22333-8",8
"541122",40557.3909722222,"22986-25",25
"541122",40557.3909722222,"84968F-1",1
"541122",40557.3909722222,"84968D-1",1
"541122",40557.3909722222,"84968C-1",1
"541125",40557.4208333333,"21936-10",10
"541224",40557.6145833333,"21025-10",10
"541224",40557.6145833333,"21915-12",12
"541224",40557.6145833333,"22326-6",6
"541224",40557.6145833333,"22328-12",12
"541224",40557.6145833333,"22636-4",4
"541224",40557.6145833333,"22668-5",5
"541224",40557.6145833333,"22669-5",5
"541224",40557.6145833333,"21746-12",12
"541224",40557.6145833333,"22487-1",1
"541224",40557.6145833333,"22139-3",3
"541269",40560.4590277778,"22328-6",6
"541269",40560.4590277778,"22628-4",4
"541269",40560.4590277778,"22630-12",12
"541269",40560.4590277778,"22174-12",12
"541269",40560.4590277778,"22243-12",12
"541269",40560.4590277778,"22635-2",2
"541269",40560.4590277778,"37495-4",4
"541269",40560.4590277778,"22969-12",12
"541269",40560.4590277778,"22447-6",6
"541269",40560.4590277778,"22509-4",4
"541269",40560.4590277778,"22453-6",6
"541269",40560.4590277778,"22960-6",6
"541269",40560.4590277778,"22367-8",8
"541269",40560.4590277778,"21088-12",12
"541269",40560.4590277778,"21096-12",12
"541269",40560.4590277778,"22894-2",2
"541269",40560.4590277778,"22551-12",12
"541269",40560.4590277778,"22378-20",20
"541269",40560.4590277778,"21054-2",2
"541269",40560.4590277778,"21055-2",2
"541269",40560.4590277778,"20704-8",8
"541269",40560.4590277778,"20705-8",8
"541269",40560.4590277778,"22176-6",6
"541269",40560.4590277778,"21891-12",12
"541269",40560.4590277778,"21890-6",6
"541269",40560.4590277778,"21889-12",12
"541269",40560.4590277778,"22510-8",8
"541269",40560.4590277778,"22964-6",6
"541269",40560.4590277778,"22617-3",3
"541269",40560.4590277778,"22504-3",3
"541269",40560.4590277778,"22449-6",6
"541269",40560.4590277778,"20665-6",6
"541269",40560.4590277778,"22450-6",6
"541269",40560.4590277778,"21481-6",6
"541269",40560.4590277778,"22511-8",8
"541269",40560.4590277778,"22898-8",8
"541269",40560.4590277778,"22303-6",6
"541269",40560.4590277778,"22908-12",12
"541269",40560.4590277778,"22326-6",6
"541269",40560.4590277778,"22554-12",12
"541269",40560.4590277778,"21249-6",6
"541269",40560.4590277778,"21080-12",12
"541269",40560.4590277778,"21086-12",12
"541269",40560.4590277778,"21094-12",12
"541269",40560.4590277778,"21156-8",8
"541269",40560.4590277778,"22180-5",5
"541269",40560.4590277778,"22139-3",3
"541269",40560.4590277778,"22329-12",12
"541269",40560.4590277778,"22352-6",6
"541269",40560.4590277778,"22321-12",12
"541269",40560.4590277778,"22138-6",6
"541269",40560.4590277778,"21559-6",6
"541277",40560.4902777778,"10002-1",1
"541277",40560.4902777778,"22931-1",1
"541277",40560.4902777778,"21826-10",10
"541277",40560.4902777778,"16235-30",30
"541277",40560.4902777778,"20975-10",10
"541277",40560.4902777778,"20974-10",10
"541277",40560.4902777778,"51014A-12",12
"541277",40560.4902777778,"51014L-12",12
"541277",40560.4902777778,"47599B-4",4
"541277",40560.4902777778,"47599A-4",4
"541277",40560.4902777778,"22562-6",6
"541277",40560.4902777778,"22563-6",6
"541277",40560.4902777778,"47590A-1",1
"541277",40560.4902777778,"47590B-1",1
"541277",40560.4902777778,"22516-1",1
"541277",40560.4902777778,"22619-4",4
"541277",40560.4902777778,"22128-24",24
"541277",40560.4902777778,"22620-8",8
"541277",40560.4902777778,"22964-12",12
"541277",40560.4902777778,"22197-10",10
"541277",40560.4902777778,"21955-1",1
"541277",40560.4902777778,"22692-2",2
"541277",40560.4902777778,"48188-1",1
"541480",40561.5034722222,"21249-6",6
"541480",40561.5034722222,"21251-6",6
"541480",40561.5034722222,"22356-10",10
"541480",40561.5034722222,"22661-10",10
"541480",40561.5034722222,"20724-10",10
"541480",40561.5034722222,"20719-10",10
"541480",40561.5034722222,"21121-24",24
"541480",40561.5034722222,"16168M-24",24
"541480",40561.5034722222,"84247L-12",12
"541517",40562.3569444444,"21232-24",24
"541517",40562.3569444444,"21231-12",12
"C541735",40564.4826388889,"22138--6",-6
"C541735",40564.4826388889,"22617--3",-3
"C541735",40564.4826388889,"21080--5",-5
"C541735",40564.4826388889,"22908--2",-2
"C541735",40564.4826388889,"37495--2",-2
"C541735",40564.4826388889,"22960--1",-1
"541877",40567.425,"22897-10",10
"541877",40567.425,"22721-9",9
"541877",40567.425,"22896-6",6
"541877",40567.425,"22723-4",4
"541877",40567.425,"22895-36",36
"541877",40567.425,"22900-6",6
"541877",40567.425,"22423-2",2
"541877",40567.425,"84692-25",25
"541877",40567.425,"22636-2",2
"541877",40567.425,"22302-18",18
"541877",40567.425,"22303-12",12
"541877",40567.425,"22973-12",12
"541877",40567.425,"22908-12",12
"541877",40567.425,"21981-24",24
"541877",40567.425,"21680-12",12
"541877",40567.425,"22704-25",25
"541877",40567.425,"22494-12",12
"541877",40567.425,"22834-12",12
"541877",40567.425,"21656-6",6
"541962",40567.5402777778,"22957-6",6
"541962",40567.5402777778,"22967-6",6
"541962",40567.5402777778,"22937-6",6
"541962",40567.5402777778,"22627-2",2
"541962",40567.5402777778,"85014B-3",3
"541962",40567.5402777778,"22445-6",6
"541962",40567.5402777778,"22202-4",4
"541962",40567.5402777778,"21880-12",12
"541965",40567.5604166667,"22180-4",4
"541965",40567.5604166667,"20828-18",18
"541965",40567.5604166667,"21787-24",24
"541965",40567.5604166667,"22704-25",25
"541965",40567.5604166667,"22709-25",25
"541965",40567.5604166667,"22046-25",25
"541965",40567.5604166667,"22711-25",25
"541965",40567.5604166667,"22710-25",25
"541965",40567.5604166667,"22706-25",25
"541965",40567.5604166667,"22024-12",12
"541965",40567.5604166667,"22037-12",12
"541965",40567.5604166667,"22025-12",12
"541965",40567.5604166667,"21507-12",12
"541965",40567.5604166667,"21508-12",12
"541965",40567.5604166667,"21509-12",12
"541965",40567.5604166667,"22814-12",12
"541965",40567.5604166667,"22813-36",36
"541965",40567.5604166667,"22742-18",18
"541965",40567.5604166667,"22744-18",18
"541965",40567.5604166667,"22903-6",6
"541965",40567.5604166667,"21249-12",12
"541965",40567.5604166667,"21251-12",12
"541965",40567.5604166667,"22534-24",24
"541965",40567.5604166667,"22535-24",24
"541965",40567.5604166667,"22537-24",24
"541965",40567.5604166667,"22551-12",12
"541965",40567.5604166667,"22554-12",12
"541965",40567.5604166667,"22555-12",12
"541965",40567.5604166667,"22556-12",12
"541965",40567.5604166667,"22179-6",6
"541965",40567.5604166667,"22899-6",6
"541965",40567.5604166667,"22367-8",8
"541965",40567.5604166667,"22236-12",12
"541965",40567.5604166667,"22242-24",24
"541965",40567.5604166667,"22418-24",24
"541965",40567.5604166667,"22432-12",12
"541965",40567.5604166667,"47590A-12",12
"541965",40567.5604166667,"47566-10",10
"541965",40567.5604166667,"21121-24",24
"541965",40567.5604166667,"21122-24",24
"541965",40567.5604166667,"21124-24",24
"541965",40567.5604166667,"22087-24",24
"541965",40567.5604166667,"22088-24",24
"541965",40567.5604166667,"22957-12",12
"541965",40567.5604166667,"22857-12",12
"541965",40567.5604166667,"22311-6",6
"541965",40567.5604166667,"22423-16",16
"541965",40567.5604166667,"22961-24",24
"541965",40567.5604166667,"22962-36",36
"541965",40567.5604166667,"22963-36",36
"541965",40567.5604166667,"22666-12",12
"541965",40567.5604166667,"84828-12",12
"542080",40568.5111111111,"84997B-6",6
"542080",40568.5111111111,"21126-12",12
"542080",40568.5111111111,"21122-24",24
"542080",40568.5111111111,"22741-48",48
"542080",40568.5111111111,"22740-48",48
"542080",40568.5111111111,"22333-8",8
"542080",40568.5111111111,"21080-12",12
"542080",40568.5111111111,"21086-12",12
"542080",40568.5111111111,"21094-12",12
"542080",40568.5111111111,"20682-12",12
"542080",40568.5111111111,"22960-6",6
"542080",40568.5111111111,"20675-8",8
"542080",40568.5111111111,"21240-8",8
"542080",40568.5111111111,"21242-8",8
"542080",40568.5111111111,"21430-4",4
"542080",40568.5111111111,"20676-8",8
"542080",40568.5111111111,"21238-8",8
"542080",40568.5111111111,"21156-8",8
"542080",40568.5111111111,"22433-12",12
"542080",40568.5111111111,"22432-12",12
"542080",40568.5111111111,"22242-8",8
"542080",40568.5111111111,"22243-12",12
"542080",40568.5111111111,"21731-12",12
"542080",40568.5111111111,"22466-12",12
"542080",40568.5111111111,"21559-6",6
"542080",40568.5111111111,"21561-6",6
"542080",40568.5111111111,"84997D-6",6
"542080",40568.5111111111,"22857-12",12
"542080",40568.5111111111,"22585-12",12
"542080",40568.5111111111,"22957-6",6
"542080",40568.5111111111,"22967-6",6
"542080",40568.5111111111,"22773-12",12
"542080",40568.5111111111,"22771-12",12
"542080",40568.5111111111,"21673-12",12
"542080",40568.5111111111,"21670-12",12
"542080",40568.5111111111,"22720-3",3
"542080",40568.5111111111,"21121-24",24
"542080",40568.5111111111,"20719-20",20
"542080",40568.5111111111,"20713-10",10
"542080",40568.5111111111,"22666-6",6
"542080",40568.5111111111,"22411-10",10
"542080",40568.5111111111,"22386-10",10
"542080",40568.5111111111,"21929-10",10
"542080",40568.5111111111,"85099B-10",10
"542080",40568.5111111111,"21928-10",10
"542080",40568.5111111111,"20712-10",10
"542080",40568.5111111111,"84247L-12",12
"542080",40568.5111111111,"21439-12",12
"542080",40568.5111111111,"22355-10",10
"542080",40568.5111111111,"20681-6",6
"542080",40568.5111111111,"21578-6",6
"542080",40568.5111111111,"21125-12",12
"C542101",40568.5520833333,"22937--7",-7
"C542101",40568.5520833333,"22649--1",-1
"C542101",40568.5520833333,"22423--2",-2
"542106",40568.5673611111,"21210-48",48
"542106",40568.5673611111,"22423-32",32
"542106",40568.5673611111,"21916-24",24
"542106",40568.5673611111,"21592-24",24
"542106",40568.5673611111,"22627-12",12
"542106",40568.5673611111,"20676-24",24
"542106",40568.5673611111,"20676-24",24
"542106",40568.5673611111,"21238-30",30
"542106",40568.5673611111,"21217-24",24
"542106",40568.5673611111,"21216-24",24
"542106",40568.5673611111,"21658-48",48
"542128",40568.6340277778,"21788-24",24
"542128",40568.6340277778,"21789-24",24
"542128",40568.6340277778,"22892-24",24
"542128",40568.6340277778,"22505-4",4
"542128",40568.6340277778,"21042-3",3
"542128",40568.6340277778,"22899-6",6
"542128",40568.6340277778,"22970-6",6
"542128",40568.6340277778,"22629-12",12
"542128",40568.6340277778,"22630-12",12
"542128",40568.6340277778,"22614-24",24
"542128",40568.6340277778,"22616-24",24
"542128",40568.6340277778,"21981-24",24
"542128",40568.6340277778,"20704-8",8
"542128",40568.6340277778,"22378-20",20
"542128",40568.6340277778,"22971-6",6
"542215",40569.51875,"21238-16",16
"542215",40569.51875,"22423-6",6
"542215",40569.51875,"22448-6",6
"542215",40569.51875,"22447-6",6
"542215",40569.51875,"22446-6",6
"542215",40569.51875,"22077-36",36
"542215",40569.51875,"85049G-12",12
"542215",40569.51875,"22168-2",2
"542215",40569.51875,"22179-2",2
"542215",40569.51875,"21673-12",12
"542215",40569.51875,"21668-12",12
"542215",40569.51875,"21670-12",12
"542215",40569.51875,"21671-12",12
"542215",40569.51875,"21672-12",12
"542215",40569.51875,"22716-12",12
"542215",40569.51875,"22718-12",12
"542215",40569.51875,"22815-12",12
"542215",40569.51875,"22817-12",12
"542215",40569.51875,"85049E-12",12
"542215",40569.51875,"85049F-12",12
"542215",40569.51875,"85049C-12",12
"542215",40569.51875,"85049D-12",12
"542215",40569.51875,"85049H-12",12
"542215",40569.51875,"20674-16",16
"542215",40569.51875,"20675-16",16
"542215",40569.51875,"21239-8",8
"542215",40569.51875,"21240-16",16
"542215",40569.51875,"21242-8",8
"542215",40569.51875,"21244-8",8
"542215",40569.51875,"21245-8",8
"542215",40569.51875,"21914-12",12
"542215",40569.51875,"21915-12",12
"542215",40569.51875,"20676-16",16
"542215",40569.51875,"22326-12",12
"542215",40569.51875,"84247L-12",12
"542215",40569.51875,"22554-12",12
"542215",40569.51875,"22629-12",12
"542215",40569.51875,"22328-12",12
"542215",40569.51875,"22242-12",12
"542215",40569.51875,"22245-12",12
"542215",40569.51875,"22467-18",18
"542229",40569.5680555556,"22551-12",12
"542229",40569.5680555556,"22556-12",12
"542229",40569.5680555556,"22331-8",8
"542229",40569.5680555556,"22332-8",8
"542229",40569.5680555556,"22334-8",8
"542229",40569.5680555556,"22333-8",8
"542229",40569.5680555556,"22271-6",6
"542229",40569.5680555556,"85185B-6",6
"542229",40569.5680555556,"21381-12",12
"542229",40569.5680555556,"22090-6",6
"542229",40569.5680555556,"85199L-12",12
"542229",40569.5680555556,"85199S-24",24
"542229",40569.5680555556,"22467-12",12
